Created By ID,Created Date,Date,Deleted,Last Modified By ID,Last Modified Date,Last Referenced Date,Last Viewed Date,Line Description,Line Item ID,Opportunity ID,Name (Product),Price Book Entry ID,Product Code,Product ID,System Modstamp,Discount,List Price,Quantity,Sales Price,Sort Order,Subtotal,Total Price
0055A00000Bnt5hQAB,4/20/2021 23:08,,FALSE,0055A00000Bnt5hQAB,4/20/2021 23:08,,,,00k6e00000v24VUAAY,0066e00001dyE9nAAE,Metalytics Inc._Yenne_Rebel_System Rebel Device,01u5A0000195qkLQAQ,850-00051,01t5A000007ighVQAQ,4/20/2021 23:08,,"$134,400.00 ",1,"$134,400.00 ",,"$134,400.00 ","$134,400.00 "
0055A00000Bnt5hQAB,4/21/2021 3:23,,FALSE,0055A00000Bnt5hQAB,4/21/2021 3:23,,,,00k6e00000v24WNAAY,0066e00001dyEf3AAE,Precision Biosciences_Bolling_Rebel_System Rebel Device,01u5A0000195qkLQAQ,850-00051,01t5A000007ighVQAQ,4/21/2021 3:23,,"$134,400.00 ",1,"$134,400.00 ",,"$134,400.00 ","$134,400.00 "
0055A00000Bnt5hQAB,1/27/2021 4:07,,FALSE,0055A00000Bnt5hQAB,1/27/2021 4:07,,,,00k5A00000sRjnlQAC,0065A00001ZWyhyQAD,Cytiva_Ramanuj_Rebel_System Rebel Device,01u5A0000195qlZQAQ,850-00051,01t5A000007ighVQAQ,1/27/2021 4:07,,"$154,560.00 ",1,"$154,560.00 ",,"$154,560.00 ","$154,560.00 "
0055A00000Bnt5hQAB,4/15/2021 18:12,,FALSE,0055A00000Bnt5hQAB,4/15/2021 18:12,,,,00k5A00000v22v5QAA,0065A00001bL2eDQAS,Sanofi Pasteur_Reid_Rebel_System Rebel Device,01u5A0000195t4LQAQ,850-00051,01t5A000007ighVQAQ,4/15/2021 18:12,,"$161,280.00 ",1,"$161,280.00 ",,"$161,280.00 ","$161,280.00 "
0055A00000Bnt5hQAB,2/3/2021 15:33,,FALSE,0055A00000Bnt5hQAB,6/10/2021 4:15,,,,00k5A00000sRp4GQAS,0065A00001dBQnuQAG,Merck & Co._Jensen_Rebel_System Rebel IQOQ Kit,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,6/10/2021 4:15,5,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,227.50 "
0055A00000Bnt5hQAB,1/27/2021 3:28,,FALSE,0055A00000Bnt5hQAB,6/10/2021 2:34,,,,00k5A00000sRjn3QAC,0065A00001XabTJQAZ,Merck & Co._Kwan_Rebel_System Rebel IQOQ Kit,01u5A0000195r3JQAQ,850-00059,01t5A000008tfLsQAI,6/10/2021 2:34,5,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,227.50 "
0055A00000Bnt5hQAB,2/3/2021 15:33,,FALSE,0055A00000Bnt5hQAB,6/10/2021 4:15,,,,00k5A00000sRp4FQAS,0065A00001dBQnuQAG,Merck & Co._Jensen_Rebel_System Rebel Device,01u5A0000195qkLQAQ,850-00051,01t5A000007ighVQAQ,6/10/2021 4:15,5,"$134,400.00 ",1,"$134,400.00 ",,"$134,400.00 ","$127,680.00 "
0055A00000Bnt5hQAB,1/27/2021 3:28,,FALSE,0055A00000Bnt5hQAB,6/10/2021 2:34,,,,00k5A00000sRjn2QAC,0065A00001XabTJQAZ,Merck & Co._Kwan_Rebel_System Rebel Device,01u5A0000195qkLQAQ,850-00051,01t5A000007ighVQAQ,6/10/2021 2:34,5,"$134,400.00 ",1,"$134,400.00 ",,"$134,400.00 ","$127,680.00 "
0055A00000Bnt5hQAB,4/20/2021 23:08,,FALSE,0055A00000Bnt5hQAB,4/20/2021 23:08,,,,00k6e00000v24VWAAY,0066e00001dyE9nAAE,Metalytics Inc._Yenne_Rebel_System Rebel 1 Year Service and Support Plan,01u5A0000195qkCQAQ,720-00063,01t5A0000073GN8QAM,4/20/2021 23:08,10,"$20,160.00 ",1,"$20,160.00 ",,"$20,160.00 ","$18,144.00 "
0055A00000Bnt5hQAB,4/21/2021 3:23,,FALSE,0055A00000Bnt5hQAB,4/21/2021 3:23,,,,00k6e00000v24WPAAY,0066e00001dyEf3AAE,Precision Biosciences_Bolling_Rebel_System Rebel 1 Year Service and Support Plan,01u5A0000195qkCQAQ,720-00063,01t5A0000073GN8QAM,4/21/2021 3:23,10,"$20,160.00 ",1,"$20,160.00 ",,"$20,160.00 ","$18,144.00 "
0055A00000Bnt5hQAB,1/25/2021 19:47,,FALSE,0055A00000Bnt5hQAB,1/25/2021 19:47,,,,00k5A00000sRhwuQAC,0065A00001dA1YtQAK,AgBiome_Sedlak_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/25/2021 19:47,,"$4,000.00 ",3,"$4,000.00 ",,"$12,000.00 ","$12,000.00 "
0055A00000Bnt5hQAB,9/9/2020 17:47,,FALSE,0055A00000Bnt5hQAB,9/9/2020 17:47,,,,00k5A00000sK1uuQAC,0065A00001bh85BQAQ,Goodliffe Test Account_goodliffe_Rebel_System Rebel Spent Media Analysis Kit,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,9/9/2020 17:47,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 2:38,,FALSE,0055A00000Bnt5hQAB,1/27/2021 2:38,,,,00k5A00000sRjmOQAS,0065A00001a6lUtQAI,Tmunity Therapeutics_Petti_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 2:38,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 2:35,,FALSE,0055A00000Bnt5hQAB,1/27/2021 2:35,,,,00k5A00000sRjmLQAS,0065A00001bO674QAC,Spark Therapeutics_Josue-Almqvist_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 2:35,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 1:35,,FALSE,0055A00000Bnt5hQAB,1/27/2021 1:35,,,,00k5A00000sRjlwQAC,0065A00001XkU7FQAV,NextCure_Neighbors_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 1:35,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 3:32,,FALSE,0055A00000Bnt5hQAB,1/27/2021 3:32,,,,00k5A00000sRjn7QAC,0065A00001Z6s1jQAB,Carnegie Mellon University_Robinson_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 3:32,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 2:40,,FALSE,0055A00000Bnt5hQAB,1/27/2021 2:40,,,,00k5A00000sRjmVQAS,0065A00001bp05SQAQ,Thermo Fisher Scientific_Papini_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 2:40,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 2:21,,FALSE,0055A00000Bnt5hQAB,1/27/2021 2:21,,,,00k5A00000sRjmBQAS,0065A00001X8d3rQAB,Avantor_Deorkar_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 2:21,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 2:32,,FALSE,0055A00000Bnt5hQAB,1/27/2021 2:32,,,,00k5A00000sRjmGQAS,0065A00001csCrZQAU,Abs inc_Kumar_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 2:32,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 1:53,,FALSE,0055A00000Bnt5hQAB,1/27/2021 1:53,,,,00k5A00000sRjm1QAC,0065A00001YyaMNQAZ,Regeneron Pharmaceuticals_Reeves_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 1:53,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 2:13,,FALSE,0055A00000Bnt5hQAB,1/27/2021 2:13,,,,00k5A00000sRjm6QAC,0065A00001XopJ6QAJ,Thermo Fisher Scientific_Dodson_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 2:13,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 4:09,,FALSE,0055A00000Bnt5hQAB,1/27/2021 4:09,,,,00k5A00000sRjnsQAC,0065A00001Tj2vWQAR,Merck & Co._Xu_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 4:09,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 4:10,,FALSE,0055A00000Bnt5hQAB,1/27/2021 4:10,,,,00k5A00000sRjnwQAC,0065A00001bor7bQAA,Thermo Fisher Scientific_Reynolds_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 4:10,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 4:06,,FALSE,0055A00000Bnt5hQAB,1/27/2021 4:06,,,,00k5A00000sRjnjQAC,0065A00001YJfqAQAT,Janssen_Ramanathan_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 4:06,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 4:01,,FALSE,0055A00000Bnt5hQAB,1/27/2021 4:01,,,,00k5A00000sRjndQAC,0065A00001cHEfLQAW,Wuxi Biologics_Yu_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 4:01,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 3:03,,FALSE,0055A00000Bnt5hQAB,1/27/2021 3:03,,,,00k5A00000sRjmpQAC,0065A00001cUrUcQAK,Rocket Pharmaceuticals_Patel_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 3:03,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 3:42,,FALSE,0055A00000Bnt5hQAB,1/27/2021 3:42,,,,00k5A00000sRjnMQAS,0065A00001cJC1cQAG,Zalgen Labs_Borrega_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 3:42,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 3:00,,FALSE,0055A00000Bnt5hQAB,1/27/2021 3:00,,,,00k5A00000sRjmkQAC,0065A00001XZYfEQAX,United Therapeutics_Petersen_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 3:00,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 3:22,,FALSE,0055A00000Bnt5hQAB,1/27/2021 3:22,,,,00k5A00000sRjmzQAC,0065A00001XaUTrQAN,GSK_Li_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 3:22,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 3:57,,FALSE,0055A00000Bnt5hQAB,1/27/2021 3:57,,,,00k5A00000sRjnYQAS,0065A00001Tj2yxQAB,Merck & Co._Liu_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 3:57,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 3:16,,FALSE,0055A00000Bnt5hQAB,1/27/2021 3:16,,,,00k5A00000sRjmuQAC,0065A00001M9navQAB,FUJIFILM Diosynth Biotechnologies_Patton_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 3:16,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 3:55,,FALSE,0055A00000Bnt5hQAB,1/27/2021 3:55,,,,00k5A00000sRjnTQAS,0065A00001OK4gdQAD,GSK_Fernandez_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 3:55,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 2:41,,FALSE,0055A00000Bnt5hQAB,1/27/2021 2:41,,,,00k5A00000sRjmaQAC,0065A00001cUwp1QAC,Asklepios BioPharmaceutical_Jain_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 2:41,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 3:41,,FALSE,0055A00000Bnt5hQAB,1/27/2021 3:41,,,,00k5A00000sRjnJQAS,0065A00001ZjhXlQAJ,University of Pennsylvania_O’Conner_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 3:41,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 2:42,,FALSE,0055A00000Bnt5hQAB,1/27/2021 2:42,,,,00k5A00000sRjmfQAC,0065A00001bOIT6QAO,Merck & Co._Kosanam_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 2:42,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 3:39,,FALSE,0055A00000Bnt5hQAB,1/27/2021 3:39,,,,00k5A00000sRjnEQAS,0065A00001ax2HuQAI,Fork & Goode_Marga_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/27/2021 3:39,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,3/19/2021 20:32,,FALSE,0055A00000Bnt5hQAB,3/19/2021 20:32,,,,00k5A00000v1jP2QAI,0065A00001dLkWzQAK,Forge Biologics_Craddick_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,3/19/2021 20:32,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,3/17/2021 3:16,,FALSE,0055A00000Bnt5hQAB,3/17/2021 3:16,,,,00k5A00000v1hf0QAA,0065A00001dKrOKQA0,Boehringer Ingelheim Animal Health_Aitcheson_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,3/17/2021 3:16,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,3/30/2021 13:56,,FALSE,0055A00000Bnt5hQAB,3/30/2021 13:56,,,,00k5A00000v1rzKQAQ,0065A00001ddOafQAE,Thermo Fisher Scientific_Zmuda_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,3/30/2021 13:56,,"$4,000.00 ",4,"$4,000.00 ",,"$16,000.00 ","$16,000.00 "
0055A00000Bnt5hQAB,1/27/2021 4:07,,FALSE,0055A00000Bnt5hQAB,1/27/2021 4:07,,,,00k5A00000sRjnnQAC,0065A00001ZWyhyQAD,Cytiva_Ramanuj_Rebel_System Rebel Spent Media Analysis Kit (International),01u5A0000195qluQAA,850-00058,01t5A000008iQewQAE,1/27/2021 4:07,,"$4,600.00 ",4,"$4,600.00 ",,"$18,400.00 ","$18,400.00 "
0055A00000Bnt5hQAB,4/23/2021 3:43,,FALSE,0055A00000Bnt5hQAB,4/23/2021 3:43,,,,00k6e00000v25nzAAA,0066e00001dyEeVAAU,Elanco Animal Health_OReilly_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,4/23/2021 3:43,,"$4,000.00 ",6,"$4,000.00 ",,"$24,000.00 ","$24,000.00 "
0055A00000Bnt5hQAB,4/15/2021 18:12,,FALSE,0055A00000Bnt5hQAB,4/15/2021 18:12,,,,00k5A00000v22v7QAA,0065A00001bL2eDQAS,Sanofi Pasteur_Reid_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195t4MQAQ,850-00050,01t5A000007ighaQAA,4/15/2021 18:12,,"$4,800.00 ",6,"$4,600.00 ",,"$27,600.00 ","$27,600.00 "
0055A00000Bnt5hQAB,4/20/2021 23:08,,FALSE,0055A00000Bnt5hQAB,4/20/2021 23:08,,,,00k6e00000v24VXAAY,0066e00001dyE9nAAE,Metalytics Inc._Yenne_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,4/20/2021 23:08,5,"$4,000.00 ",6,"$4,000.00 ",,"$24,000.00 ","$22,800.00 "
0055A00000Bnt5hQAB,4/21/2021 3:23,,FALSE,0055A00000Bnt5hQAB,4/21/2021 3:23,,,,00k6e00000v24WQAAY,0066e00001dyEf3AAE,Precision Biosciences_Bolling_Rebel_System Rebel Spent Media Analysis Kit,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,4/21/2021 3:23,5,"$4,000.00 ",6,"$4,000.00 ",,"$24,000.00 ","$22,800.00 "
005i0000000fNkyAAE,5/14/2019 13:24,,FALSE,005i0000000fNkyAAE,5/14/2019 13:24,,,,00k5A00000o4mOrQAI,0065A00001PwCZOQA3,"DSTL_MX908_W&S_Spares_Access_ Foam-tipped Applicator Swabs, MX908",01u5A0000125ZV7QAM,820-00907,01t5A000007xznLQAQ,5/14/2019 13:24,,$39.00 ,1,$39.00 ,,$39.00 ,$39.00 
005i0000000fNkyAAE,3/20/2015 1:03,,FALSE,005i0000000fNkyAAE,3/20/2015 1:03,,,,00ki000000Lk0CVAAZ,006i000000UYGi7AAH,"JPM-CA Vapor Probe, 6""",01ui000000pStKrAAK,820-00036-01,01ti00000069dp1AAA,3/20/2015 1:03,,$119.00 ,1,$101.15 ,,$101.15 ,$101.15 
005i0000000fNkyAAE,4/26/2015 21:32,,FALSE,005i0000000fNkyAAE,4/26/2015 21:32,,,,00ki000000NjTPvAAN,006i000000VrgiQAAR,"BFD 042615 1M908 Training Kit, M908",01ui000000pStLaAAK,415-00034,01ti00000069dpaAAA,4/26/2015 21:32,,$125.00 ,1,$125.00 ,,$125.00 ,$125.00 
005i0000000fNkyAAE,5/14/2019 13:24,,FALSE,005i0000000fNkyAAE,5/14/2019 13:24,,,,00k5A00000o4mOsQAI,0065A00001PwCZOQA3,"DSTL_MX908_W&S_Spares_Access_ Trace Sampling Swabs, MX908 (100 count)",01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,5/14/2019 13:24,,$199.00 ,1,$199.00 ,,$199.00 ,$199.00 
005i0000000fNkyAAE,5/14/2019 13:24,,FALSE,005i0000000fNkyAAE,5/14/2019 13:24,,,,00k5A00000o4mOtQAI,0065A00001PwCZOQA3,"DSTL_MX908_W&S_Spares_Access_ Training Kit, Chemical samples, MX908",01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,5/14/2019 13:24,,$199.00 ,1,$199.00 ,,$199.00 ,$199.00 
005i0000000fNkyAAE,3/20/2015 1:03,,FALSE,005i0000000fNkyAAE,3/20/2015 1:03,,,,00ki000000Lk0CTAAZ,006i000000UYGi7AAH,"JPM-CA Boot, M908",01ui000000pStL1AAK,432-00011,01ti00000069dpGAAQ,3/20/2015 1:03,,$199.00 ,1,$169.15 ,,$169.15 ,$169.15 
005i0000000fNkyAAE,5/14/2019 13:24,,FALSE,005i0000000fNkyAAE,5/14/2019 13:24,,,,00k5A00000o4mOqQAI,0065A00001PwCZOQA3,"DSTL_MX908_W&S_Spares_Access_ Extended Vapor Probe, MX908",01u5A000017CLgWQAW,820-00807,01t5A000007lypvQAA,5/14/2019 13:24,,$199.00 ,1,$199.00 ,,$199.00 ,$199.00 
005i0000000fNkyAAE,3/20/2015 1:03,,FALSE,005i0000000fNkyAAE,3/20/2015 1:03,,,,00ki000000Lk0CSAAZ,006i000000UYGi7AAH,"JPM-CA Compact Core, M908 (Series B)",01ui000000pStKSAA0,820-00019,01ti00000069docAAA,3/20/2015 1:03,,$599.00 ,1,$509.15 ,,$509.15 ,$509.15 
005i0000000fNkyAAE,5/14/2019 13:24,,FALSE,005i0000000fNkyAAE,5/14/2019 13:24,,,,00k5A00000o4mOpQAI,0065A00001PwCZOQA3,"DSTL_MX908_W&S_Spares_Access_ Core Module Insert, MX908",01u5A00000tbFyYQAU,820-00804,01t5A000006vvefQAA,5/14/2019 13:24,,"$1,199.00 ",1,"$1,199.00 ",,"$1,199.00 ","$1,199.00 "
005i0000000fNkyAAE,5/14/2019 13:24,,FALSE,005i0000000fNkyAAE,5/14/2019 13:24,,,,00k5A00000o4mOuQAI,0065A00001PwCZOQA3,"DSTL_MX908_W&S_Spares_Access_ WSE1, MX908",01u3100000wybwTAAQ,900-00501,01ti00000069do8AAA,5/14/2019 13:24,,"$6,500.00 ",1,"$6,500.00 ",,"$6,500.00 ","$6,500.00 "
005i0000000fNkyAAE,5/14/2019 13:24,,FALSE,005i0000000fNkyAAE,5/14/2019 13:24,,,,00k5A00000o4mOvQAI,0065A00001PwCZOQA3,"DSTL_MX908_W&S_Spares_Access_ WSE2, MX908",01u3100000wybwUAAQ,900-00502,01ti00000069doIAAQ,5/14/2019 13:24,,"$13,000.00 ",1,"$13,000.00 ",,"$13,000.00 ","$13,000.00 "
005i0000000fNkyAAE,5/14/2019 13:24,,FALSE,005i0000000fNkyAAE,5/14/2019 13:24,,,,00k5A00000o4mOwQAI,0065A00001PwCZOQA3,"DSTL_MX908_W&S_Spares_Access_ WSE3, MX908",01u3100000wybwVAAQ,900-00503,01ti00000069doNAAQ,5/14/2019 13:24,,"$19,500.00 ",1,"$19,500.00 ",,"$19,500.00 ","$19,500.00 "
005i0000000fNkyAAE,5/14/2019 13:24,,FALSE,005i0000000fNkyAAE,5/14/2019 13:24,,,,00k5A00000o4mOxQAI,0065A00001PwCZOQA3,"DSTL_MX908_W&S_Spares_Access_ WSE4, MX908",01u3100000wybwWAAQ,900-00504,01ti00000069doSAAQ,5/14/2019 13:24,,"$26,000.00 ",1,"$26,000.00 ",,"$26,000.00 ","$26,000.00 "
005i0000000fNkyAAE,4/26/2015 21:32,,FALSE,005i0000000fNkyAAE,4/26/2015 21:32,,,,00ki000000NjTPtAAN,006i000000VrgiQAAR,BFD 042615 1M908 M908 S1,01ui000000pStJAAA0,M908-01-1-0-00,01ti00000069dn0AAA,4/26/2015 21:32,,"$50,000.00 ",1,"$50,000.00 ",,"$50,000.00 ","$50,000.00 "
005i0000000fNkyAAE,4/9/2015 21:20,,FALSE,005i0000000fNkyAAE,4/9/2015 21:20,,,,00ki000000Lkzx5AAB,006i000000VACtBAAX,Kingsville Specialized Crimes and Narcotics Task Force M908 S1,01ui000000pStJAAA0,M908-01-1-0-00,01ti00000069dn0AAA,4/9/2015 21:20,,"$50,000.00 ",1,"$50,000.00 ",,"$50,000.00 ","$50,000.00 "
005i0000000fNkyAAE,7/17/2015 18:45,,FALSE,005i0000000fNkyAAE,7/17/2015 18:45,,,,00ki000000R2rFhAAJ,006i000000YNRVeAAP,NFSTC 071715 M908 S1,01ui000000pStJAAA0,M908-01-1-0-00,01ti00000069dn0AAA,7/17/2015 18:45,,"$50,000.00 ",1,"$50,000.00 ",,"$50,000.00 ","$50,000.00 "
005i0000000fNkyAAE,7/13/2015 20:54,,FALSE,005i0000000fNkyAAE,7/13/2015 20:54,,,,00ki000000R2fD9AAJ,006i000000YMgYpAAL,071315 M908 S1,01ui000000pStJAAA0,M908-01-1-0-00,01ti00000069dn0AAA,7/13/2015 20:54,,"$50,000.00 ",1,"$50,000.00 ",,"$50,000.00 ","$50,000.00 "
005i0000000fNkyAAE,3/30/2020 13:25,,FALSE,005i0000000fNkyAAE,3/30/2020 13:25,,,,00k5A00000ovWLSQA2,0065A00001ZbZFcQAN,IC_MRI_MX_MAR2020 MX908 S1,01u3100000wyc1QAAQ,MX908-01-1-0-00-00,01t31000007EKQwAAO,3/30/2020 13:25,,"$65,000.00 ",1,"$65,000.00 ",,"$65,000.00 ","$65,000.00 "
005i0000000fNkyAAE,8/8/2017 2:20,,FALSE,005i0000000fNkyAAE,8/8/2017 2:20,,,,00k5A00000bKYXqQAO,0065A00000i4jM5QAI,APL_080717_MX908_ MX908 S1,01u3100000wyc1QAAQ,MX908-01-1-0-00-00,01t31000007EKQwAAO,8/8/2017 2:20,,"$65,000.00 ",1,"$65,000.00 ",,"$65,000.00 ","$65,000.00 "
005i0000000fNkyAAE,6/19/2018 18:33,,FALSE,005i0000000fNkyAAE,6/19/2018 18:33,,,,00k5A00000cZ6LoQAK,0065A00000k35SZQAY,DEA_908D_061918_MXS1_ MX908 S1,01u3100000wyc1QAAQ,MX908-01-1-0-00-00,01t31000007EKQwAAO,6/19/2018 18:33,,"$65,000.00 ",1,"$65,000.00 ",,"$65,000.00 ","$65,000.00 "
005i0000000fNkyAAE,4/9/2019 21:29,,FALSE,005i0000000fNkyAAE,4/9/2019 21:29,,,,00k5A00000o4K8HQAU,0065A00001KQ5aVQAT,"Ft_Jackson_Army_040919_MX908 S1 & S2 Budgetary MX908-c S1 (Trace, Vapor)",01u5A00000tbG2bQAE,MX908-01-1-0-03-00,01t5A000006vvhyQAA,4/9/2019 21:29,,"$65,000.00 ",1,"$65,000.00 ",,"$65,000.00 ","$65,000.00 "
005i0000000fNkyAAE,7/20/2017 15:08,,FALSE,005i0000000fNkyAAE,7/20/2017 15:08,,,,00k5A00000bKVebQAG,0065A00000i4EvXQAU,FLKR_072017_MXAVP_ MX908 S1 (AVB),01u3100000wybw3AAA,MX908-01-1-0-09,01t31000007EGnrAAG,7/20/2017 15:08,,"$65,000.00 ",1,"$65,000.00 ",,"$65,000.00 ","$65,000.00 "
